"date","poll","unit","region_id","process_id","source","timezone","value","region_name","country"
2020-09-01,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-3.27339985396156,"Berlin","DE"
2020-08-31,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-6.16231397224326,"Berlin","DE"
2020-08-30,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-6.56926140397189,"Berlin","DE"
2020-08-29,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-1.23977002560384,"Berlin","DE"
2020-08-28,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",4.60178906104152,"Berlin","DE"
2020-08-27,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",0.393659032587536,"Berlin","DE"
2020-08-26,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-5.13303758566622,"Berlin","DE"
2020-08-25,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-5.06185773752863,"Berlin","DE"
2020-08-24,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-5.56879533200137,"Berlin","DE"
2020-08-23,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-10.6894673880134,"Berlin","DE"
2020-08-22,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-7.60967685816178,"Berlin","DE"
2020-08-21,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",2.01981777015033,"Berlin","DE"
2020-08-20,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",4.82622170405634,"Berlin","DE"
2020-08-19,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-2.24530142829467,"Berlin","DE"
2020-08-18,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-8.13800344045974,"Berlin","DE"
2020-08-17,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-5.35299104616196,"Berlin","DE"
2020-08-16,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-7.45805780270908,"Berlin","DE"
2020-08-15,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-11.6750898302911,"Berlin","DE"
